# M_main, z_main, v_vir
4.320515227186621875e+13 1.245307670961921964e+00 6.168386860606882465e+02
4.320073549152257031e+13 1.245583398175786671e+00 6.168527133674704146e+02
4.319631868775578906e+13 1.245859151211866633e+00 6.168667384267452007e+02
4.319190186056518750e+13 1.246134930077760439e+00 6.168807612384513277e+02
4.318748500995814844e+13 1.246410734780559082e+00 6.168947818025008019e+02
4.318306813592589844e+13 1.246686565328379848e+00 6.169088001188590624e+02
4.317865123847313281e+13 1.246962421728462056e+00 6.169228161874435727e+02
4.317423431759646875e+13 1.247238303988571273e+00 6.169368300081999905e+02
4.316981737329521094e+13 1.247514212116322074e+00 6.169508415810672659e+02
4.316540040557135938e+13 1.247790146119138743e+00 6.169648509059721846e+02
4.316098341442151562e+13 1.248066106004808606e+00 6.169788579828621096e+02
4.296357765223139844e+13 1.248342091780923813e+00 6.160717931425594998e+02
4.295915959013548438e+13 1.248619482296078331e+00 6.160858503448308738e+02
4.295474150458439062e+13 1.248896898960596857e+00 6.160999052796796605e+02
4.295032339558006250e+13 1.249174341782041564e+00 6.161139579470342369e+02
4.294590526311369531e+13 1.249451810768643201e+00 6.161280083468556086e+02
4.294148710718992188e+13 1.249729305927799627e+00 6.161420564790637400e+02
4.293706892780799219e+13 1.250006827267224452e+00 6.161561023435914421e+02
4.293265072496447656e+13 1.250284374794856879e+00 6.161701459403880108e+02
4.292823249865863281e+13 1.250561948518375877e+00 6.161841872693814821e+02
4.292381424889508594e+13 1.250839548445208393e+00 6.161982263304936396e+02
4.291939597567039844e+13 1.251117174583256109e+00 6.162122631236671850e+02
4.291497767898113281e+13 1.251394826940423366e+00 6.162262976488452750e+02
4.291055935882923438e+13 1.251672505524258794e+00 6.162403299059509436e+02
4.290614101521394531e+13 1.251950210342522185e+00 6.162543598949206398e+02
4.290172264813451562e+13 1.252227941402960454e+00 6.162683876156891074e+02
4.289730425758750000e+13 1.252505698713482607e+00 6.162824130681980250e+02
4.289288584357214062e+13 1.252783482281825567e+00 6.162964362523802038e+02
4.288846740609038281e+13 1.253061292115579484e+00 6.163104571681618609e+02
4.288404894514415625e+13 1.253339128222326737e+00 6.163244758154683041e+02
4.287963046073001562e+13 1.253616990609990545e+00 6.163384921942415531e+02
4.287521195284988281e+13 1.253894879286153063e+00 6.163525063044057788e+02
4.287079342150032031e+13 1.254172794258702428e+00 6.163665181458982261e+02
4.286637486667787500e+13 1.254450735535623362e+00 6.163805277186672811e+02
4.286195628838447656e+13 1.254728703124455835e+00 6.163945350226310893e+02
4.285753768662742969e+13 1.255006697032477581e+00 6.164085400576994971e+02
4.285311906139521875e+13 1.255284717268123629e+00 6.164225428238382847e+02
4.284870041268976562e+13 1.255562763838990570e+00 6.164365433209716230e+02
4.284428174051300000e+13 1.255840836752661893e+00 6.164505415490209543e+02
4.283986304486146875e+13 1.256118936017087240e+00 6.164645375079285259e+02
4.283544432573439844e+13 1.256397061640014412e+00 6.164785311976232833e+02
4.283102558313371094e+13 1.256675213629059096e+00 6.164925226180295112e+02
4.282660681705864062e+13 1.256953391992003510e+00 6.165065117690803618e+02
4.282218802750572656e+13 1.257231596736776646e+00 6.165204986507129661e+02
4.281776921447689062e+13 1.257509827871001518e+00 6.165344832628524046e+02
4.281335037796867188e+13 1.257788085402602007e+00 6.165484656054346715e+02
4.280893151798298438e+13 1.258066369339195800e+00 6.165624456783831420e+02
4.280451263451906250e+13 1.258344679688557122e+00 6.165764234816269891e+02
4.280009372757075000e+13 1.258623016458831012e+00 6.165903990151167591e+02
4.279567479714533594e+13 1.258901379657278774e+00 6.166043722787552497e+02
4.279125584323398438e+13 1.259179769292189777e+00 6.166183432724968725e+02
4.278683686584397656e+13 1.259458185370844863e+00 6.166323119962461305e+02
4.278241786497453906e+13 1.259736627901040018e+00 6.166462784499333338e+02
4.277799884062220312e+13 1.260015096890743092e+00 6.166602426334976599e+02
4.277357979278618750e+13 1.260293592347725200e+00 6.166742045468652123e+02
4.276916072146302344e+13 1.260572114279959077e+00 6.166881641899747137e+02
4.276474162665731250e+13 1.260850662694906532e+00 6.167021215627387392e+02
4.276032250836289062e+13 1.261129237600714603e+00 6.167160766651040831e+02
4.275590336658703906e+13 1.261407839004660136e+00 6.167300294969718379e+02
4.275148420132628906e+13 1.261686466914710758e+00 6.167439800582787939e+02
4.274706501257715625e+13 1.261965121338850970e+00 6.167579283489629915e+02
4.274264580033617188e+13 1.262243802285062833e+00 6.167718743689616758e+02
4.273822656460524219e+13 1.262522509760962253e+00 6.167858181181917416e+02
4.273380730538894531e+13 1.262801243774027471e+00 6.167997595965647406e+02
4.245909553270165625e+13 1.263080004332916007e+00 6.155103577992246073e+02
4.245467478875018750e+13 1.263360764316417750e+00 6.155243718190787376e+02
4.245025402126800781e+13 1.263641551215316072e+00 6.155383835403747526e+02
4.244583323025157812e+13 1.263922365037734252e+00 6.155523929630445537e+02
4.244141241570810156e+13 1.264203205791130769e+00 6.155664000869874144e+02
4.243699157762598438e+13 1.264484073484191118e+00 6.155804049121658181e+02
4.243257071600974219e+13 1.264764968124544087e+00 6.155944074384871101e+02
4.242814983086121094e+13 1.265045889720006755e+00 6.156084076658687536e+02
4.242372892217953125e+13 1.265326838278569177e+00 6.156224055942363975e+02
4.241930798995846875e+13 1.265607813808550475e+00 6.156364012235312657e+02
4.241488703420523438e+13 1.265888816317463528e+00 6.156503945536570654e+02
4.238419126696676562e+13 1.266169845813788220e+00 6.155372173447392470e+02
4.237977012423618750e+13 1.266451095881571121e+00 6.155512136125978486e+02
4.237534895796064844e+13 1.266732372987638300e+00 6.155652075783757482e+02
4.237092776814732812e+13 1.267013677139475325e+00 6.155791992419698317e+02
4.236650655478462500e+13 1.267295008345821872e+00 6.155931886033434921e+02
4.236208531787972656e+13 1.267576366614153516e+00 6.156071756623913416e+02
4.235766405743175781e+13 1.267857751952511158e+00 6.156211604190400521e+02
4.235324277343716406e+13 1.268139164369084027e+00 6.156351428732215254e+02
4.234882146589507031e+13 1.268420603871882824e+00 6.156491230248573174e+02
4.234440013480191406e+13 1.268702070469121646e+00 6.156631008738819446e+02
4.233997878016757031e+13 1.268983564168132627e+00 6.156770764201830843e+02
4.233555740198578906e+13 1.269265084977280855e+00 6.156910496636998005e+02
4.233113600025569531e+13 1.269546632904611894e+00 6.157050206043571734e+02
4.232671457497103125e+13 1.269828207958511035e+00 6.157189892420959723e+02
4.232229312614167188e+13 1.270109810146314633e+00 6.157329555768029650e+02
4.231787165375599219e+13 1.270391439476730167e+00 6.157469196084327905e+02
4.231345015782385156e+13 1.270673095957124188e+00 6.157608813368755136e+02
4.230902863834436719e+13 1.270954779595539375e+00 6.157748407620531452e+02
4.230460709530860156e+13 1.271236490400524888e+00 6.157887978839123662e+02
4.230018552871835156e+13 1.271518228379972637e+00 6.158027527023688208e+02
4.229576393857274219e+13 1.271799993541928187e+00 6.158167052173438378e+02
4.229134232487088281e+13 1.272081785894419559e+00 6.158306554287562449e+02
4.228692068761725781e+13 1.272363605445175017e+00 6.158446033365131598e+02
4.228249902680292188e+13 1.272645452202735949e+00 6.158585489405577391e+02
4.227807734243773438e+13 1.272927326174488449e+00 6.158724922407793656e+02
4.227365563451274219e+13 1.273209227368989005e+00 6.158864332371223327e+02
4.226923390302974219e+13 1.273491155794121754e+00 6.159003719294986468e+02
3.818335165682135938e+13 1.273773111457788598e+00 5.954134781370182736e+02
3.817890794051912500e+13 1.274088676719429047e+00 5.954286916509428238e+02
3.817446420015727344e+13 1.274404275658428842e+00 5.954439023728962184e+02
3.817002043573657031e+13 1.274719908285763870e+00 5.954591103027731833e+02
3.816557664725776562e+13 1.275035574612458422e+00 5.954743154404733332e+02
3.816113283471631250e+13 1.275351274649883848e+00 5.954895177859106070e+02
3.815668899811562500e+13 1.275667008408844616e+00 5.955047173389705222e+02
3.815224513745645312e+13 1.275982775900382116e+00 5.955199140995532616e+02
3.814780125273425000e+13 1.276298577135873691e+00 5.955351080675716275e+02
3.814335734394710938e+13 1.276614412126511722e+00 5.955502992429288724e+02
3.813891341110108594e+13 1.276930280882961011e+00 5.955654876255052841e+02
3.813446945419162500e+13 1.277246183416621550e+00 5.955806732152142331e+02
3.813002547321947656e+13 1.277562119738520074e+00 5.955958560119513550e+02
3.812558146818273438e+13 1.277878089859858735e+00 5.956110360156187653e+02
3.810761196254444531e+13 1.278194093791477748e+00 5.955557616614212293e+02
3.810316783613925781e+13 1.278510255494168524e+00 5.955709407141655447e+02
3.809872368566300781e+13 1.278826451054887681e+00 5.955861169716790755e+02
3.809427951112174219e+13 1.279142680484308681e+00 5.956012904338374483e+02
3.808983531251619531e+13 1.279458943793486236e+00 5.956164611005342522e+02
3.808539108984180469e+13 1.279775240993867413e+00 5.956316289716825167e+02
3.808094684309929688e+13 1.280091572096520025e+00 5.956467940471759448e+02
3.807650257229471094e+13 1.280407937112093331e+00 5.956619563268848196e+02
3.807205827741817969e+13 1.280724336052434520e+00 5.956771158107411566e+02
3.806761395847307812e+13 1.281040768928423113e+00 5.956922724986280855e+02
3.806316961545483594e+13 1.281357235751497514e+00 5.957074263904542022e+02
3.805872524836948438e+13 1.281673736532361385e+00 5.957225774860942238e+02
3.805428085721509375e+13 1.281990271282288818e+00 5.957377257854493564e+02
3.804983644199239844e+13 1.282306840012340521e+00 5.957528712884089828e+02
3.804539200269681250e+13 1.282623442733992869e+00 5.957680139948834039e+02
3.804094753932906250e+13 1.282940079458331439e+00 5.957831539047638216e+02
3.803650305188721875e+13 1.283256750196634322e+00 5.957982910179496230e+02
3.803205854037465625e+13 1.283573454959794580e+00 5.958134253343206410e+02
3.802761400478148438e+13 1.283890193759670506e+00 5.958285568538041161e+02
3.802316944511903125e+13 1.284206966606612932e+00 5.958436855762547566e+02
3.800029510368430469e+13 1.284523773511904166e+00 5.957625141420603541e+02
3.799585039604947656e+13 1.284840784264341673e+00 5.957776435856303578e+02
3.796873097362321875e+13 1.285157829132017593e+00 5.956742161765952233e+02
3.796428609500865625e+13 1.285475117331897454e+00 5.956893477970919548e+02
3.795984119231437500e+13 1.285792439711850754e+00 5.957044766143231982e+02
3.795539626554373438e+13 1.286109796282828288e+00 5.957196026281660579e+02
3.795095131469478125e+13 1.286427187056190968e+00 5.957347258385192390e+02
3.794650633975760938e+13 1.286744612043860148e+00 5.957498462453067987e+02
3.794206134074351562e+13 1.287062071256235951e+00 5.957649638483793524e+02
3.793761631764789062e+13 1.287379564704852264e+00 5.957800786476406074e+02
3.793317127046878125e+13 1.287697092401068888e+00 5.957951906429866540e+02
3.792872619920952344e+13 1.288014654355876365e+00 5.958102998342960746e+02
3.792428110387082031e+13 1.288332250580447313e+00 5.958254062214546138e+02
3.791983598444804688e+13 1.288649881086342486e+00 5.958405098043672297e+02
3.791539084094455469e+13 1.288967545884547317e+00 5.958556105829097760e+02
3.791094567335571875e+13 1.289285244986624779e+00 5.958707085569859601e+02
3.790650048168488281e+13 1.289602978403562084e+00 5.958858037264709537e+02
3.790205526592742188e+13 1.289920746146941521e+00 5.959008960912693738e+02
3.789761002608667969e+13 1.290238548227747195e+00 5.959159856512546867e+02
3.789316476216067969e+13 1.290556384657385092e+00 5.959310724063230964e+02
3.788871947414746094e+13 1.290874255447248320e+00 5.959461563563684194e+02
3.788427416204769531e+13 1.291192160608499506e+00 5.959612375012701477e+02
3.787982882586471875e+13 1.291510100152188922e+00 5.959763158409072048e+02
3.787538346559654688e+13 1.291828074089670375e+00 5.959913913751670407e+02
3.787093808123856250e+13 1.292146082432582110e+00 5.960064641039567732e+02
3.786649267279408594e+13 1.292464125191906676e+00 5.960215340271454352e+02
3.786204724026114844e+13 1.292782202379055390e+00 5.960366011446254788e+02
3.785760178364306250e+13 1.293100314005069640e+00 5.960516654562719623e+02
3.785315630293255469e+13 1.293418460081730448e+00 5.960667269619927993e+02
3.784871079813294531e+13 1.293736640620064771e+00 5.960817856616600920e+02
3.784426526924490625e+13 1.294054855631337819e+00 5.960968415551601538e+02
3.783981971626909375e+13 1.294373105126734202e+00 5.961118946423687248e+02
3.783537413920088281e+13 1.294691389117878400e+00 5.961269449231863291e+02
3.783092853804357812e+13 1.295009707615823791e+00 5.961419923974859785e+02
3.782648291279520312e+13 1.295328060631995903e+00 5.961570370651567146e+02
3.782203726345641406e+13 1.295646448177640409e+00 5.961720789260793936e+02
3.781759159002787500e+13 1.295964870263989432e+00 5.961871179801325979e+02
3.781314589250229688e+13 1.296283326902843092e+00 5.962021542272211718e+02
3.780870017088563281e+13 1.296601818105118653e+00 5.962171876672122153e+02
3.780425442518118750e+13 1.296920343881831084e+00 5.962322182999700999e+02
3.779980865537903125e+13 1.297238904245032742e+00 5.962472461254144491e+02
3.779536286148510156e+13 1.297557499205579390e+00 5.962622711434029270e+02
3.779091704349211719e+13 1.297876128775307558e+00 5.962772933538418556e+02
3.778647120141131250e+13 1.298194792964723732e+00 5.962923127565736650e+02
3.778202533523010156e+13 1.298513491786063678e+00 5.963073293515230944e+02
3.777757944495708594e+13 1.298832225250019956e+00 5.963223431385401909e+02
3.777313353058495312e+13 1.299150993368422657e+00 5.963373541175276387e+02
3.776868759211965625e+13 1.299469796152173506e+00 5.963523622883453754e+02
3.776424162955918750e+13 1.299788633612747546e+00 5.963673676508798280e+02
3.775979564290154688e+13 1.300107505761618487e+00 5.963823702050168549e+02
3.775534963214472656e+13 1.300426412610246940e+00 5.963973699506399271e+02
3.775090359729201562e+13 1.300745354169768442e+00 5.964123668876206921e+02
3.774645753833875781e+13 1.301064330451813245e+00 5.964273610158481915e+02
3.774201145528560156e+13 1.301383341467692079e+00 5.964423523351997574e+02
3.773756534813846875e+13 1.301702387228311331e+00 5.964573408455318031e+02
3.773311921689005469e+13 1.302021467745554162e+00 5.964723265467475812e+02
3.772867306154099219e+13 1.302340583030720644e+00 5.964873094387218089e+02
3.772422688209721875e+13 1.302659733094745809e+00 5.965022895213119227e+02
3.771978067854612500e+13 1.302978917949865645e+00 5.965172667944343630e+02
3.771533445089628125e+13 1.303298137606849982e+00 5.965322412579397451e+02
3.771088819914567969e+13 1.303617392077210280e+00 5.965472129117113127e+02
3.770644192329493750e+13 1.303936681372232620e+00 5.965621817556188944e+02
3.770199562333674219e+13 1.304256005503811489e+00 5.965771477895630142e+02
3.769754929928231250e+13 1.304575364482536415e+00 5.965921110133840557e+02
3.769310295112167969e+13 1.304894758320483072e+00 5.966070714269887958e+02
3.768865657886077344e+13 1.305214187028595596e+00 5.966220290302317153e+02
3.768421018249491406e+13 1.305533650618599717e+00 5.966369838230039022e+02
3.767976376203001562e+13 1.305853149101441790e+00 5.966519358051585868e+02
3.767531731746140625e+13 1.306172682488866865e+00 5.966668849765885625e+02
3.765563960003678906e+13 1.306492250792561816e+00 5.966014028404999863e+02
3.765119302468581250e+13 1.306811996786480190e+00 5.966163516030735536e+02
3.764674642522375781e+13 1.307131777748932411e+00 5.966312975524182320e+02
3.764229980165388281e+13 1.307451593691087099e+00 5.966462406883948688e+02
3.763785315397414844e+13 1.307771444624520774e+00 5.966611810108848886e+02
3.763340648218781250e+13 1.308091330560404719e+00 5.966761185197480017e+02
3.762895978629547656e+13 1.308411251510138262e+00 5.966910532148571065e+02
